1;0;0.331005683434983;1
1;0.615384615384615;0.648304176166259;1
0;0.0769230769230769;0.813730474298725;1
0;0.384615384615385;0.443671932242411;1
1;0.769230769230769;0.0880791451653062;0.164331210191083
0;0.0769230769230769;0.134047289496176;0.368152866242038
0;0.230769230769231;0.901542774626175;1
1;0.769230769230769;0.0805834294899965;0.159235668789809
1;0.0769230769230769;0.739396567333937;1
0;0.923076923076923;0.720468539127984;1
1;0.538461538461538;0.805099584099924;1
1;0.615384615384615;0.680958870007306;1
1;0;0.82002637134508;1
1;0;0.0254238699656811;0.00636942675159236
0;0.384615384615385;0.791718720720661;1
0;0.230769230769231;0.807619095584572;1
0;0.923076923076923;0.634439569595885;1
1;0.615384615384615;0.370329414902369;1
0;0.846153846153846;0.570024662180381;1
0;0.692307692307692;0.229598900884377;0.862420382165605
1;0.0769230769230769;0.426328732363101;1
0;0.769230769230769;0.720201166443983;1
1;0.461538461538462;0.586974610807173;1
0;0.923076923076923;0.195453419623638;0.727388535031847
1;0.153846153846154;0.300473142685065;1
0;0;0.459279827818403;1
1;1;0.380442824923158;1
0;0.153846153846154;0.210977229979523;0.961783439490446
1;0.230769230769231;0.961819149551974;1
1;0.846153846153846;0.63433711909597;1
1;1;0.0536644143300582;0.101910828025478
1;0.769230769230769;0.123234944058434;0.356687898089172
0;0.692307692307692;0.827752183352558;1
1;0.538461538461538;0.0715101429478919;0.149044585987261
1;0.615384615384615;0.820476082434662;1
1;0;0.245614993156514;0.975796178343949
0;0.461538461538462;0.259194943767934;0.964331210191083
1;0.153846153846154;0.27292421463096;0.998726114649681
1;0.0769230769230769;0.534601627902295;1
1;0;0.898158571268113;1
0;1;0.561244442596491;1
0;0.538461538461538;0.546230185250584;1
1;0.769230769230769;0.951876291941805;1
1;0.692307692307692;0.433786274617007;1
0;1;0.545411524307713;1
1;0.384615384615385;0.726172288587023;1
1;0.0769230769230769;0.273646493180534;0.998726114649681
1;0.615384615384615;0.837867788199929;1
1;1;0.135372365371023;0.36687898089172
0;1;0.0786700453960639;0
1;0.384615384615385;0.346605076495554;1
0;0.307692307692308;0.364068496463385;1
1;0.461538461538462;0.785092438074546;1
0;0.461538461538462;0.902148237707104;1
1;1;0.279642030960114;1
0;0.0769230769230769;0.198061437470001;0.973248407643312
0;0.769230769230769;0.469094953772414;1
0;0;0.102307329981421;0.161783439490446
1;0.692307692307692;0.570544430428985;1
0;0.692307692307692;0.352875864697064;1
1;0.230769230769231;0.517047160558246;1
1;0.923076923076923;0.418786319470108;1
0;0.153846153846154;0.471887513507412;1
1;0.307692307692308;0.905609031300859;1
0;0.692307692307692;0.765889280146293;1
0;0.846153846153846;0.123242075208372;0.165605095541401
0;0;0.468883380270731;1
1;0;1;1
0;0.461538461538462;0.309961844364206;1
1;0.0769230769230769;0.620515622162544;1
0;0;0.503342500688843;1
0;0.384615384615385;0.284496346882209;1
1;0.692307692307692;0.0235833433586301;0.00509554140127389
1;0.692307692307692;0.888744721933064;1
1;0.538461538461538;0.989933632993166;1
0;0.307692307692308;0.633249638152907;1
0;0.461538461538462;0.0966890312606402;0.165605095541401
0;0;0.837966723194912;1
1;0.923076923076923;0.604734137952429;1
0;1;0.890096683305122;1
1;0.923076923076923;0.402480126549058;1
1;0.230769230769231;0.724741988302451;1
0;0.923076923076923;0.293568687025276;1
1;0.307692307692308;0.73874400185582;1
0;0.538461538461538;0.121452529583755;0.16687898089172
1;0.0769230769230769;0.282995120149157;1
0;0.0769230769230769;0.557269748357824;1
0;0.769230769230769;0.283151524098077;1
0;0.230769230769231;0.7499172714254;1
0;0;0.716170524795478;1
0;0.846153846153846;0.786780898394144;1
0;0;0.189952127013477;0.979617834394904
0;0.846153846153846;0.630256623336979;1
1;0.692307692307692;0.221100870187113;0.815286624203822
0;0.153846153846154;0.555553458451402;1
0;0.153846153846154;0.669021041254426;1
0;1;0.902299387224173;1
0;0.846153846153846;0.151870099759794;0.638216560509554
0;0.692307692307692;0.76899197100858;1
1;0.230769230769231;0.309211312216372;1
0;0.153846153846154;0.783065976505133;1
1;0.230769230769231;0.0448293605639077;0.0573248407643312
0;0.692307692307692;0.0280200766868765;0.00509554140127389
1;0.153846153846154;0.955483537907397;1
0;0.538461538461538;0.431668031620848;1
0;0.692307692307692;0.102865416480549;0.161783439490446
0;1;0.433918362794608;1
0;0.923076923076923;0.367419412952373;1
1;0.769230769230769;0.0490608313912528;0.0764331210191083
0;0.769230769230769;0.463604599703574;1
1;0.615384615384615;0.730579341158355;1
0;0;0.230338226354563;0.963057324840764
1;0.615384615384615;0.476235097237484;1
0;0.538461538461538;0.544909440869433;1
0;1;0.11998125356723;0.16687898089172
0;0.769230769230769;0.836371530061461;1
0;0.384615384615385;0.693663284198222;1
1;0.538461538461538;0.98415513983888;1
1;0.846153846153846;0.593752082839014;1
0;0.461538461538462;0.0806494419691522;0.159235668789809
0;1;0.496336520866528;1
0;0.769230769230769;0.692460970944851;1
1;0.615384615384615;0.0204841002127578;0.0038216560509554
1;0.384615384615385;0.594435049219707;1
0;0.615384615384615;0.2629293717456;0.973248407643312
1;0;0.152604737824611;0.791082802547771
1;0.769230769230769;0.334934006903388;1
0;0.538461538461538;0.126033273247069;0.164331210191083
1;0.153846153846154;0.525987295533351;1
1;0.846153846153846;0.503926669930708;1
1;0.0769230769230769;0.665423056837448;1
1;0.0769230769230769;0.477617708914623;1
0;0.615384615384615;0.24068660813419;0.90828025477707
0;0.923076923076923;0.324882782608196;1
0;0;0.132857428684852;0.369426751592357
1;0.153846153846154;0.771585358429968;1
1;0.692307692307692;0.739579621003038;1
0;0;0.842652108157807;1
0;0.153846153846154;0.139138254899697;0.394904458598726
1;0.384615384615385;0.487415754089056;1
0;0.615384615384615;0.311385255937435;1
0;0.230769230769231;0.0928488182772713;0.16687898089172
1;0.538461538461538;0.00968789938745139;0.00254777070063693
1;1;0.312257814586291;1
1;0.461538461538462;0.805009035132413;1
1;0.923076923076923;0.431415605118577;1
0;0.461538461538462;0.304997598954454;1
0;0.307692307692308;0.782492556523269;1
1;0.0769230769230769;0.821850662146826;1
1;0.692307692307692;0.945522215909349;1
0;1;0.802328318346175;1
1;0.461538461538462;0.542845035306203;1
1;0;0.272698947877852;0.997452229299363
1;0.769230769230769;0.100488271828577;0.163057324840764
0;0.230769230769231;0.50434854421147;1
1;0.153846153846154;0.999613262945595;1
1;0.461538461538462;0.395357503989501;1
0;0.769230769230769;0.511870192754466;1
1;0.769230769230769;0.32629256267702;1
1;0.307692307692308;0.916744697164854;1
0;1;0.386873238115721;1
0;0.615384615384615;0.00803632748459216;0.00127388535031847
0;0.461538461538462;0.240061805212424;0.905732484076433
0;0.538461538461538;0.938059093407091;1
1;0.0769230769230769;0.971277096439144;1
1;0.307692307692308;0.0418854607117495;0.0471337579617834
0;0.769230769230769;0.896317683072525;1
0;0.538461538461538;0.356658980806387;1
0;1;0.0608207288939128;0.00509554140127389
1;0;0.402280163383645;1
0;0.538461538461538;0.985597208685113;1
1;0.923076923076923;0.259827735808872;0.965605095541401
0;0;0.915030782879612;1
1;0.461538461538462;0.630723303323182;1
0;0.230769230769231;0.0170365615184268;0.0038216560509554
0;0.461538461538462;0.495920989848391;1
0;0.384615384615385;0.50333420926529;1
0;0.615384615384615;0.64198647809578;1
1;0.846153846153846;0.854128379081571;1
0;0.0769230769230769;0.0245187704112419;0.00509554140127389
0;0.538461538461538;0.586507980670836;1
0;0.307692307692308;0.200655871783837;0.740127388535032
1;0.769230769230769;0.0393113727180112;0.0394904458598726
1;0.384615384615385;0.00824238231689158;0.00127388535031847
1;1;0.853275694967037;1
0;0.923076923076923;0.290282572722124;1
1;0;0.126421426887063;0.377070063694267
1;0.230769230769231;0.638469248239962;1
0;0.846153846153846;0.233618751804674;0.880254777070064
0;0.153846153846154;0.828493976488922;1
1;0.692307692307692;0.0346071525892097;0.0267515923566879
1;0.846153846153846;0.859123946433947;1
1;0.692307692307692;0.504737130380756;1
1;1;0.364719956735601;1
0;0.923076923076923;0.204468782074057;0.75031847133758
1;0.923076923076923;0.424965152981748;1
1;0.153846153846154;0.220454147999487;0.954140127388535
1;0.307692307692308;0.591610783168045;1
0;0.384615384615385;0.257393653000002;0.959235668789809
1;0.307692307692308;0.534081541547009;1
1;0.538461538461538;0.439958506089905;1
1;0.307692307692308;0.118307466739179;0.317197452229299
0;0.461538461538462;0.100800480208773;0.163057324840764
0;0.538461538461538;0.103949465628427;0.161783439490446
1;0.692307692307692;0.702907902748459;1
1;0.538461538461538;0.91626031662863;1
0;0.846153846153846;0.736064758400769;1
1;0.384615384615385;0.305065605898232;1
0;0.692307692307692;0.00322148753113303;0.00127388535031847
0;0.384615384615385;0.646685830541091;1
0;0.230769230769231;0.248913554985354;0.935031847133758
1;0.615384615384615;0.969130523889436;1
1;0.692307692307692;0.546991365979591;1
0;0.230769230769231;0.220834452664874;0.814012738853503
0;0.461538461538462;0.377455310264107;1
0;0.923076923076923;0.00390629552213643;0.00127388535031847
1;0.384615384615385;0.228555612568686;0.960509554140127
0;0.846153846153846;0.802697210205055;1
1;0.923076923076923;0.879636476281616;1
1;0.923076923076923;0.218253586789627;0.801273885350318
0;0.384615384615385;0.628639401527323;1
0;0.384615384615385;0.418898122966764;1
1;0.846153846153846;0.0468054706059559;0.064968152866242
1;0.846153846153846;0;0
0;0.923076923076923;0.466094015838773;1
0;0.0769230769230769;0.856389414432138;1
0;0.615384615384615;0.410903938757186;1
1;0.0769230769230769;0.977373267670094;1
0;0.384615384615385;0.214520495962597;0.784713375796178
1;1;0.43978769693905;1
0;0.846153846153846;0.222205174410948;0.821656050955414
1;0.0769230769230769;0.200581397864485;0.970700636942675
0;0.538461538461538;0.853996511363994;1
1;0.384615384615385;0.283039614211843;1
1;0.0769230769230769;0.296778854804809;1
1;0.0769230769230769;0.986703366147227;1
